{AEBC3075-2009-411C-AF1F-ADD722FF7629}	Chesapeake Bay Program	314	approved	208.255.155.41	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>CIMS</database><type>XML</type></protocol>	Z3950	BiWeekly	cims
{B5DF0FE9-FC3D-4C26-92A2-C06955F9CF47}	State of Delaware, Office of Management and Budget	563	disapproved	http://stateplanning.delaware.gov/information/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	BiWeekly	mike.mahaffie
{C10E2B63-1FE0-458B-8C73-D803D7370F14}	National Atlas of the United States	476	approved	http://nationalatlas.gov/GOSmetadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="7"><username></username><password></password></protocol>	waf	BiWeekly	jpdonnelly
{D74511A7-C5A7-4613-B5D2-EB5D68F029B8}	U.S. Geological Survey	5358	approved	http://coastalmap.marine.usgs.gov/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	waf	BiWeekly	jomalley
{ECE7ED4E-7058-4A59-AE66-89662B872E06}	USACE National Coastal Mapping Program Metadata	6786	approved	http://maps.usace.army.mil/USACE_NCMP_IOCM_METADATA/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="7"><username></username><password></password></protocol>	waf	BiWeekly	sullivanc
{EFEA70DA-0868-4823-BCDE-F764846177C7}	Alaska Division of Geological and Geophysical Surveys	3752	approved	http://www.dggs.dnr.state.ak.us/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	BiWeekly	metaman
{085E200D-C307-430E-8428-AE98F8B59E84}	Harvard University - DCE -	536	approved	dolomite.harvard.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>boston</database><type>XML</type></protocol>	Z3950	Monthly	lovison
{0F185ED5-0FAA-4F8B-A2D2-D0160FAF56C3}	RIGIS	3228	approved	131.128.89.55	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>rigis</database><type>XML</type></protocol>	Z3950	Monthly	RIGISsouth
{11A6568B-C0E2-4129-A5F3-33B1CD31B2B4}	College of the Atlantic	406	approved	http://www.coa.edu/gislab/nsdi	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	glongsworth
{12CB400D-987C-4B48-B563-B2244008197E}	State Of Utah AGRC	570	approved	GRMS00SPR.its.state.ut.us	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>Utah</database><type>XML</type></protocol>	Z3950	Monthly	mpeters
{136A5BE9-69F4-4FAF-97E8-AE7ED3FF65A6}	US Bureau of Land Management	4	approved	ftp://ftp.blm.gov/pub/CA/gis/ca_sync/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	cagismgr
{174E1F04-EE77-4E74-AE27-93487AC619F1}	Alamo Area Council of Governments	891	approved	www.aacis.net	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>isitedb</database><type>XML</type></protocol>	Z3950	Monthly	aacog
{18ECBC22-E8D3-45C1-AF9A-465BB024A4BB}	Maine Office of GIS	338	approved	http://megisims.state.me.us/metadata	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	davidkirouac
{209B5638-39CC-47E1-AB97-860CFF651773}	ncddcCruise	5575	approved	http://www.ncddc.noaa.gov/approved_recs/dwh/ssm/cruise/cruise/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	NCDDC
{27E5DC20-5520-4183-874E-0FA7F12D3E3E}	Great Lakes Offshore Wind Resource Data	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/Great%20Lakes%20Offshore%20Wind%20Resource%20Data.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{2AB91329-155D-45D1-96EC-12C7CB1E0B4D}	Gallatin County GIS	2379	approved	www.gallatin.mt.gov/metadata	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	GallatinCountyGIS
{3574571A-F447-4B30-8676-5A40FD3BD1F1}	NREL Great Lakes 90m Offshore Wind speed	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/great_lakes_90mwindspeed_off.shp.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{3C06C424-3A0C-423A-A67E-52E15C4621D5}	USGS NBII WES10	1565	approved	http://nbii-wes2.ornl.gov/wes/serviceManagerCSW/csw?REQUEST=GetCapabilities	<?xml version="1.0" encoding="UTF-8"?><protocol type="CSW" flags="5"><username></username><password></password><profile>CSW.EBRIM.COMPUSULT</profile></protocol>	CSW	Monthly	georef
{41E16845-5940-4B81-9A38-F300B010B0F1}	Cornell University Geospatial Information Repository	4081	approved	http://cugirmetadata.mannlib.cornell.edu/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	kgjenkins
{42CB291B-D1CD-4590-AD60-49B65F869D0E}	Harvard Design & Mapping Co Inc	489	approved	mercator.hdm.com	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>5210</port><database>MHIP</database><type>XML</type></protocol>	Z3950	Monthly	jvgriffis
{478DBFF5-5E8A-4267-AA19-E66EE2768A85}	USGS-NPS Vegetation Characterization Program	7261	approved	http://biology.usgs.gov/npsveg/metadata	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	waf	Monthly	tsingh
{47FC68F6-C7F8-41C3-97AF-BE8A8E23C752}	Nebraska Dept of Natural Resources	6	disapproved	http://dnrmap2.dnr.state.ne.us/	<?xml version="1.0" encoding="UTF-8"?><protocol type="ArcIms" flags="5"><username></username><password></password><service>dnrmetadata</service><port>80</port><rootfolder></rootfolder></protocol>	ArcIms	Monthly	dnrmetadata
{494F962E-6956-44FB-B3AB-193A6AA75D14}	Elevation data	7287	approved	http://giscenter-sl.isu.edu/AOC/metadataDEM	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	webekeit
{49608B2D-51FB-4000-8F58-13BC56DB7668}	Endangered Species Act Critical Habitat	8031	approved	http://www.ncddc.noaa.gov/approved_recs/nmfs/opr/esd/soc/metadata/NMFS_Crit_Hab.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	cmusialek
{4C03936C-C822-4C3E-BDAD-0972BCB355F4}	USGS/NBII	704	approved	http://mercury.ornl.gov/metadata/nbii/xml/nbii	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	VHutchison
{4C63375F-E035-476A-AB81-E1856D276524}	Massachusetts EOEEA	4631	approved	http://maps.massgis.state.ma.us/metadata	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	afreeman
{4E3B8B38-4630-4A77-9AF3-1673B6473BF3}	NREL Pacific Coast 90m Offshore Wind Speed	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/pacific_coast_90mwindspeed_off.shp.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{4FC064C4-7CCE-4958-B2DE-5B48C0720B44}	Minnesota River Basin Data Center	571	approved	lucy.lmic.state.mn.us	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>mrbdc</database><type>XML</type></protocol>	Z3950	Monthly	mrbdc
{50A6DDB7-8D3E-43D2-8FB5-D31454E1A5EE}	Gulf of Mexico Offshore Wind Resource Data	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/Gulf%20of%20Mexico%20Offshore%20Wind%20Resource%20Data.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{52D6F4CB-BB4E-4428-89FD-58ED15B13B22}	Atlantic Coast Offshore Wind Resource Data	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/Atlantic%20Coast%20Offshore%20Wind%20Resource%20Data.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{584119FC-9D42-49D7-BCC4-972AAA8BBD20}	Univ. of Arizona, ART Group - /sdrs/geodata.gov/	275	approved	http://sdrsnet.srnr.arizona.edu/data/sdrs/geodata.gov/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	azmetanode
{58AF72F0-3ACC-4237-83F3-C530AFE21463}	ncddcNASA	5575	approved	http://www.ncddc.noaa.gov/approved_recs/nasa/gsfc/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	NCDDC
{5904EF6C-5972-48C0-8F49-E93CFC2674C6}	Minnesota Land Management Information Center	15	approved	lucy.lmic.state.mn.us	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>lmicdata</database><type>XML</type></protocol>	Z3950	Monthly	lmic
{5FC11729-8BA1-49F3-A398-F263EE6E91D9}	Hawaii Offshore Wind Resource Data	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/Hawaii%20Offshore%20Wind%20Resource%20Data.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{616129A0-F912-4F72-A4DB-D634F7970189}	EarthExplorer	3117	disapproved	edcsns17.cr.usgs.gov	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>6675</port><database>Antarctic Single Frames</database><type>XML</type></protocol>	Z3950	Monthly	apjohnson
{63522B03-9BF7-4EA3-BDE6-31F28C2DFB0D}	County of Napa GIS	723	approved	http://gis.napa.ca.gov/data/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	NapaCountyGIS
{69A02239-0F0D-497F-914A-17E207AFA3AB}	NREL Hawaii 90m Offshore Wind Speed	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/HI_90mwindspeed_off.shp.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{6A831F44-A8DA-436C-8E76-052D36205139}	Oregon Washington Bureau of Land Management	43	approved	204.124.93.34	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>blmmeta</database><type>XML</type></protocol>	Z3950	Monthly	jsisco
{6BA6848B-827C-4E9B-A32B-B2C7614AC66C}	CEHTP Metadata Repository	7662	approved	http://www.ehib.org/projects/ehss01/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	cdwolfffgdc
{6CA5C198-9E30-451A-B024-732CF8DF1717}	Water Resources Institute	714	disapproved	http://wri.csusb.edu/metadataexplorer	<?xml version="1.0" encoding="UTF-8"?><protocol type="ArcIms" flags="5"><username>127-223-75-242-180-77-119-137-204</username><password>127-223-75-242-180-77-119-137-204</password><service>aims_metadata</service><port>80</port><rootfolder></rootfolder></protocol>	ArcIms	Monthly	wri
{703ED7B7-6105-4828-B712-C4D71E7D3F01}	North Dakota GIS Hub Data Portal	290	approved	http://web.apps.state.nd.us/hubdataportal/srv/en/csw?service=CSW&request=GetCapabilities&version=2.0.2	<?xml version="1.0" encoding="UTF-8"?><protocol type="CSW" flags="5"><username></username><password></password><profile>CSW.OGCCORE.ESRI.GEOPORTAL.202</profile></protocol>	CSW	Monthly	bnutsch
{771CFD54-365C-44DB-990E-9112C43B9942}	Univ. of Arizona, ART Group - /alris/alris04/metadata/	275	approved	http://sdrsnet.srnr.arizona.edu/data/alris/alris04/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	azmetanode
{793B6E0C-4338-4165-B318-CA33A8C3787C}	State of Hawaii, Office of Planning	457	approved	166.122.100.126	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>himeta</database><type>XML</type></protocol>	Z3950	Monthly	jesposo
{7AAAB1AC-FF4D-4E47-943C-76121D89E28B}	County of Los Angeles	5518	disapproved	http://gis.lacounty.gov	<?xml version="1.0" encoding="UTF-8"?><protocol type="ArcIms" flags="5"><username></username><password></password><service>LA_County_Metadata</service><port>80</port><rootfolder></rootfolder></protocol>	ArcIms	Monthly	markgreninger
{7C2B7FE0-C462-49EB-9770-2C1C605B0285}	Minerals Management Service	5181	approved	http://www.mms.gov/ld/XMLmetadata	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	MMS_MBB
{81F7347E-5C86-4259-ADFC-B9900D79B6AF}	Minnesota Pollution Control Agency	3606	approved	lucy.lmic.state.mn.us	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>mpca</database><type>XML</type></protocol>	Z3950	Monthly	mpca
{8306B689-A0AC-42BA-A76B-5E29FC2E2751}	Oregon Spatial Data Library	6310	approved	http://spatialdata.oregonexplorer.info/GPT9/csw202/discovery?request=GetCapabilities&service=CSW&version=2.0.2	<?xml version="1.0" encoding="UTF-8"?><protocol type="CSW" flags="5"><profile>urn:ogc:CSW:2.0.2:HTTP:OGCCORE:ESRI:GPT</profile></protocol>	csw	Monthly	OregonSDE
{84DEEA40-2DC5-4C39-BDDC-F509EACBE6CA}	Oregon State University - 128.193.224.136	345	approved	128.193.224.136	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>6668</port><database>OCmetadata</database><type>XML</type></protocol>	Z3950	Monthly	deepseadawn59
{87472720-7394-4496-B97C-CB333DB59438}	Wyoming GeoLibrary	472	approved	http://wygl.wygisc.org/wygeolib/csw/discovery?request=GetCapabilities&service=CSW&version=2.0.2	<?xml version="1.0" encoding="UTF-8"?><protocol type="CSW" flags="5"><profile>urn:ogc:CSW:2.0.2:HTTP:OGCCORE:ESRI:GPT</profile></protocol>	csw	Monthly	joakleaf
{8801CECC-6EE5-4516-9081-A4DA66391027}	Virginia Geographic Information Network	4814	approved	http://gisdata.virginia.gov	<?xml version="1.0" encoding="UTF-8"?><protocol type="ArcIms" flags="5"><username></username><password></password><service>TOOLKIT_Browse_Metadata</service><port>80</port><rootfolder></rootfolder></protocol>	arcims	Monthly	vaplanman
{884CE95F-BF21-40FC-8182-1074E44C948E}	Census3	307	approved	http://naries.geo.census.gov/existing/decennial/GEO/CPMB/boundary/TS	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	census
{8AEA9972-8D72-48D3-B3DA-B1669DA728DC}	NH GRANIT	5980	approved	www.granit.unh.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>GRANIT</database><type>XML</type></protocol>	Z3950	Monthly	FayRubin
{8C7B6AFA-6DB7-449D-8562-1DCBC5F46CE4}	Colorado Plateau Environmental Metadata Clearinghouse	601	approved	http://mprlsrvr1.bio.nau.edu/CPEMC_metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	paullheinrich
{9105D245-71D5-4B7C-94A0-2E4E76A0D2FC}	ncddcWetlands	5575	approved	http://www.ncddc.noaa.gov/approved_recs/noaa/nmfs/la_wetlands/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	NCDDC
{9210B939-6043-49D2-8337-4774FC1F84E6}	Minnesota Department of Transportation - Office of Transportation Data and Analysis	566	approved	lucy.lmic.state.mn.us	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>mndot</database><type>XML</type></protocol>	Z3950	Monthly	mndot
{965836AF-5582-4B03-86CB-6AB01A427115}	WV GIS Technical Center	717	approved	http://wvgis.wvu.edu/metadata_waf/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	wvgis
{96AE2D8A-B065-46A1-BC17-42C9DFC7FA94}	Geo Information Systems	1440	approved	geo.ou.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>DW</database></protocol>	Z3950	Monthly	bfmercer
{97A48331-3138-4D5C-B1ED-A5A79BACA583}	Texas Tech University	498	approved	gis.geog.ttu.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>lubbockCity</database></protocol>	Z3950	Monthly	KevinMulligan
{97C90F7E-1627-47CD-B4EE-7C44BFD6B896}	Bureau of Land Management	3	approved	http://www.or.blm.gov/metaweb/gos/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	joshsisco
{9E10CC7F-70CE-49CD-A163-FE0EAF5D0D95}	WRCOG	5959	approved	152.61.128.66	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>5210</port><database>WRCOG</database><type>XML</type></protocol>	Z3950	Monthly	vasupilla
{9F76D270-656D-4086-BDB2-066D93115D8B}	Albert R. Mann Library	479	approved	new-elfrieda.mannlib.cornell.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>CUGIR15</database><type>XML</type></protocol>	Z3950	Monthly	jrikert
{9FDECEE9-6782-4B02-8443-BC070B474505}	USGS/NBII	704	approved	http://mercury.ornl.gov/metadata/nbii/xml/ngap	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	VHutchison
{A468F76A-8142-4C40-8650-737A4E68F836}	Louisiana Geographic Information Center - lagic	516	approved	http://lagic.lsu.edu/metadata/lagic	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	lagic
{A811CBBE-8810-4C7A-B278-285866BAA623}	Florida Geographic Data Library (FGDL)	1345	approved	http://maps.fgdl.org	<?xml version="1.0" encoding="UTF-8"?><protocol type="ArcIms" flags="5"><username></username><password></password><service>wopr_metadata</service><port>80</port><rootfolder></rootfolder></protocol>	ArcIms	Monthly	FGDL
{A99CF63D-B1F0-43A3-A7C1-A3026B2D57D7}	SURA Coastal Ocean Observing and Prediction Program	2828	approved	scoop.sura.org	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>2210</port><database>SERVIR</database><type>XML</type></protocol>	Z3950	Monthly	uah
{AAE9D6A0-7E3E-4A0E-84FF-77C5EB25C491}	Pacific Coast Offshore Wind Resource Data	8215	approved	http://www.nrel.gov/gis/cfm/data/GIS_Data_Technology_Specific/United_States/Wind/metadata/Pacific%20Coast%20Offshore%20Wind%20Resource%20Data.xml	<?xml version="1.0" encoding="UTF-8"?><protocol type="RES" flags="7"></protocol>	res	Monthly	pgray
{AE2F4ABD-458D-402D-94AD-0807AE3FAB3B}	Illinois State Geological Survey	280	approved	barnstormer.isgs.uiuc.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>5555</port><database>isgs</database><type>XML</type></protocol>	Z3950	Monthly	beaverson
{AFEF721D-4B5A-4378-8D35-DF3AF4B0AA33}	Satellite imagery	7287	approved	http://giscenter-sl.isu.edu/AOC/MetadataSatellite/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	webekeit
{B03F8032-F280-4CCD-BCCA-FC76964266E2}	ncddcCPC	5575	approved	http://www.ncddc.noaa.gov/approved_recs/noaa/cpc/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	NCDDC
{B19A8CED-F2B2-4892-9C22-F394E095FC29}	MSDEQ Office of Geology	572	approved	69.60.60.100	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>MSDEQ</database><type>XML</type></protocol>	Z3950	Monthly	msdeq
{B414A3F8-D077-4EF3-81A9-FF202CF2229B}	Baruch Institute	5	approved	jellyfish.geol.sc.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>cast-net</database><type>XML</type></protocol>	Z3950	Monthly	cast-net
{B51AAC80-7A09-4AB4-BAE2-1A931D0A6CEC}	MGG - DEM - fgdc	1882	approved	http://www.ngdc.noaa.gov/metadata/published/NOAA/NESDIS/NGDC/MGG/DEM/fgdc/xml/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	waf	Monthly	ngdc_meta
{B641DEFA-0E14-471A-88B1-B5F47984BA54}	Iowa Geological Survey of the Iowa Department of Natural Resources	1001	approved	ftp://ftp.igsb.uiowa.edu/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	ckohrt
{BB317937-A558-4A75-80E1-BD3F39796ECF}	Research Planning, Inc.	10	approved	66.83.151.18	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>esi</database><type>XML</type></protocol>	Z3950	Monthly	jdahlin
{C0927F87-C9EF-4EB6-A9C8-34A5AA64BF27}	New Hampshire Geographically Referenced Analysis and Information Transfer System	258	approved	www.granit.unh.edu	<?xml version="1.0" encoding="UTF-8"?><protocol type="Z3950" flags="5"><port>210</port><database>granit</database><type>XML</type></protocol>	Z3950	Monthly	AllanWright
{C0DB1217-9563-4190-8689-537B0ABAAF02}	ARM	6975	approved	http://mercury.ornl.gov/metadata/arm/xml/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	giri
{C5D8ADA3-DAC9-4394-8473-9DDAC48BBE28}	FRESC	6975	approved	http://mercury.ornl.gov/metadata/nbii/xml/fresc/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	giri
{C6514561-3DC7-4B9A-88F6-829A939B259D}	Nuna Technologies	4124	approved	http://armap.utep.edu/metadata_waf/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	nunatech
{C6F58D60-9F63-4891-88EE-02C0F012C3AC}	ORNLDAAC	6975	approved	http://mercury.ornl.gov/metadata/ornldaac/xml/daac/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	giri
{CAFBBAF0-1747-4F5A-8C5A-770C4AFE3560}	Arkansas Geographic Information Office	2424	approved	http://www.geostor.arkansas.gov/metadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	waf	Monthly	agio
{CDC504E2-7316-4D26-A600-24D1572EC318}	United States Geological Survey	4203	approved	http://olga.er.usgs.gov/website/lased/metadata/gosmetadata/	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	bdwyer
{D23D36A2-3AE8-42C2-B1A0-F63E50A281BE}	Office of the Chief Technology Officer	425	approved	http://citizenatlas.dc.gov/pubmetadata	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	hchoi
{D49FF1C7-F9FC-435E-946D-4A36BAD3025E}	Department of the Interior/USGS	974	approved	http://hawaii.wr.usgs.gov	<?xml version="1.0" encoding="UTF-8"?><protocol type="WAF" flags="5"><username></username><password></password></protocol>	WAF	Monthly	hwolter
